# 78
88,160
22,48
22,112
22,112
88,256
22,48
88,256
22,112
88,320
22,112
88,336
88,320
88,112
88,112
22,48
22,48
22,48
88,112
88,112
22,48
88,112
88,200
88,192
22,112
88,264
22,112
88,224
88,256
88,112
88,176
88,120
88,184
88,216
88,176
88,184
88,1248
88,112
88,160
88,3920
88,176
88,408
22,48
88,256
22,48
88,184
88,176
88,144
88,152
22,48
88,200
22,48
88,112
22,48
88,112
88,112
88,200
88,112
88,112
22,48
22,48
22,48
88,256
22,48
88,56
88,264
22,48
88,56
22,48
22,48
22,48
88,56
88,56
22,112
88,56
22,112
88,112
22,48
88,112
22,56
88,152
22,48
88,112
22,56
88,112
88,112
88,112
88,112
22,56
88,56
22,112
88,112
22,112
22,112
88,224
22,112
22,112
88,56
88,112
22,112
88,112
22,112
22,56
88,112
22,112
88,112
22,56
22,112
88,256
88,112
22,112
88,112
22,112
88,56
22,112
88,56
22,112
25,128
22,48
22,112
22,112
22,344
22,320
88,312
88,112
88,48
22,56
88,48
22,48
22,112
88,56
22,408
88,112
22,56
22,56
88,48
88,48
88,56
22,112
88,48
22,112
22,112
88,56
88,112
22,112
88,112
22,304
88,48
22,320
88,48
22,256
22,112
22,112
88,112
88,56
22,320
88,112
88,48
63,112
22,112
22,320
88,112
22,320
88,48
88,56
22,112
88,48
22,256
88,112
22,56
88,48
88,56
22,112
88,112
22,112
22,112
88,56
22,112
88,112
88,56
88,328
22,48
88,56
22,56
88,56
88,320
22,56
22,48
88,112
22,112
88,56
22,56
63,112
25,552
22,328
88,48
22,112
88,112
63,152
88,328
22,48
88,112
22,112
22,56
22,344
88,48
22,320
22,112
88,112
22,328
88,48
22,256
22,112
88,48
88,112
22,112
88,112
22,320
22,56
88,48
22,408
22,56
88,56
22,112
22,112
88,48
88,56
88,112
88,56
88,56
88,112
22,200
22,152
22,200
22,216
22,328
88,48
22,152
22,112
88,112
22,112
22,120
22,320
88,48
22,200
22,112
22,120
88,112
22,192
22,128
22,320
88,48
22,112
22,200
88,112
22,136
22,128
22,128
22,336
88,48
22,112
88,112
22,112
22,104
22,256
22,256
88,48
22,256
22,256
88,48
22,112
22,256
22,256
88,48
22,112
88,48
88,112
88,48
22,112
22,296
88,48
88,112
22,112
88,112
88,112
22,112
22,320
88,112
22,112
88,48
22,136
88,112
22,152
22,112
88,48
88,48
22,112
88,112
22,112
22,112
22,320
88,112
22,104
88,48
22,112
22,56
88,112
22,56
88,56
88,56
22,56
88,56
88,232
22,1008
22,144
88,48
88,48
22,112
22,128
88,112
88,56
88,48
22,112
88,112
88,144
88,56
88,192
88,256
88,200
88,296
88,144
88,200
88,400
88,144
22,304
88,48
22,112
88,112
88,48
22,256
22,112
88,48
22,56
22,56
88,112
22,264
88,56
88,56
88,48
22,112
88,112
88,56
88,207288
88,112
22,328
22,304
88,248
22,312
88,248
22,288
88,472
22,200
22,112
22,112
22,304
88,272
22,128
22,120
22,112
22,112
22,112
88,5160
22,48
88,112
22,40
88,112
43,112
43,112
25,56
25,208
25,104
43,776
43,176
22,408
22,408
88,48
88,48
22,112
88,48
22,112
88,48
63,432
22,112
63,112
25,48
22,208
63,112
25,48
22,56
88,112
22,112
22,56
43,112
43,112
22,56
63,112
63,112
22,144
43,112
43,112
88,56
22,56
22,56
88,56
22,1000
22,144
22,200
22,112
22,160
22,128
88,312
22,432
25,160
22,424
25,104
22,4504
43,776
22,112
63,152
22,1192
88,48
22,112
22,1256
88,48
88,48
88,112
43,176
22,1240
88,48
22,112
88,48
22,112
88,48
22,1240
43,104
22,112
43,112
22,112
88,112
88,112
43,112
22,112
88,48
88,48
22,1240
88,112
88,112
43,112
22,112
43,272
22,112
88,112
88,48
88,48
22,112
88,112
88,112
88,112
22,56
22,112
22,56
88,112
88,1216
22,48
43,208
88,112
43,208
22,112
88,80
88,56
88,224
88,56
22,56
22,200
88,1224
22,48
88,1224
88,112
22,112
88,80
22,104
88,80
22,344
88,1232
22,128
88,56
88,1232
22,56
22,56
88,80
22,48
88,224
88,56
22,56
88,224
22,56
88,80
88,56
22,56
88,56
88,112
22,56
88,56
22,112
88,56
22,112
22,992
22,312
88,48
22,136
22,112
88,112
88,136
22,200
22,56
22,56
22,1064
22,56
88,56
88,56
43,152
22,232
43,272
22,112
22,128
22,304
22,56
88,48
88,56
22,104
22,56
88,56
22,456
22,744
22,184
22,56
22,56
88,200
22,56
88,344
22,168
63,112
22,1032
22,168
88,56
22,168
22,80
22,168
88,56
22,168
22,80
22,168
88,80
88,144
88,80
43,320
43,320
43,320
63,112
43,320
25,112
25,272
22,120
88,56
22,168
43,544
63,320
43,256
22,80
43,176
22,320
43,176
22,168
88,80
22,80
43,5144
22,144
22,80
25,136
88,80
43,120
88,80
25,440
25,272
43,272
22,80
22,80
88,80
63,400
63,152
88,80
43,320
43,256
43,176
43,176
43,5928
63,400
22,80
88,80
22,80
63,400
22,80
88,80
88,80
22,80
22,80
88,80
88,80
63,400
22,80
88,80
22,80
88,80
22,80
63,400
22,80
88,80
88,80
22,80
22,80
88,80
63,400
22,80
88,80
88,80
22,80
22,80
88,80
63,400
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
63,400
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
63,400
22,80
43,120
88,80
22,80
88,80
88,80
22,80
63,400
22,80
88,80
88,80
22,80
22,80
88,80
63,400
88,80
22,80
22,80
88,80
88,80
63,400
22,80
88,80
22,80
22,80
88,80
88,80
63,400
22,80
22,80
88,80
88,80
22,80
63,400
22,80
88,80
88,80
63,256
22,80
22,80
88,80
25,272
43,552
88,80
22,80
88,80
22,264
22,112
22,104
22,80
43,6016
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
22,80
88,80
88,80
22,80
88,80
22,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
88,80
22,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
88,80
22,80
22,80
43,120
25,136
25,176
22,80
63,9528
22,80
88,80
88,80
63,152
25,120
25,440
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
25,272
88,80
43,552
63,112
22,80
88,80
63,152
43,5928
22,80
88,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,80
88,80
22,80
22,80
88,56
88,80
22,56
88,224
88,56
22,56
22,56
22,80
22,56
22,1000
88,80
22,56
88,56
22,80
88,56
88,80
25,4760
25,4440
25,4968
43,272
43,120
43,152
63,112
43,272
25,112
25,272
88,200
43,5928
88,288
88,144
63,152
43,120
25,552
43,1104
88,520
88,520
88,520
63,152
22,408
43,5928
43,120
63,112
43,552
22,344
43,5928
43,120
43,552
43,5928
43,120
22,80
43,552
22,144
88,80
22,80
88,80
22,160
22,352
22,352
22,352
22,80
43,5928
88,80
43,120
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
43,552
22,80
88,80
43,5928
22,80
88,80
43,120
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
43,552
88,80
43,5928
22,80
43,120
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
43,552
88,80
43,5928
22,80
43,120
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,80
22,80
88,56
88,224
22,56
88,56
22,56
22,56
22,56
22,1000
22,56
88,56
22,112
88,56
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
22,344
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
22,112
22,128
22,304
88,256
22,296
88,360
22,320
88,48
22,112
88,112
88,936
22,56
88,56
43,552
88,56
22,288
88,288
22,296
88,248
22,296
88,256
88,48
22,304
22,112
88,112
76,616
14,48
14,48
76,112
14,40
14,112
24,112
22,56
43,5928
43,120
14,272
43,272
24,128
14,408
14,408
14,384
14,384
14,408
14,408
14,384
14,384
14,520
14,520
14,544
14,544
14,384
14,384
14,1112
14,1112
14,400
14,400
14,392
14,392
14,416
14,416
14,704
14,704
14,400
14,400
14,392
14,392
14,1016
14,1016
43,5928
43,120
43,552
43,5928
43,120
43,552
43,120
43,824
43,5928
43,120
43,272
43,5928
43,120
43,552
43,5928
43,120
43,824
43,5928
43,120
43,272
43,5928
43,120
43,552
43,5928
43,120
43,552
43,5928
43,120
22,296
88,248
22,296
88,360
43,824
88,48
22,112
22,112
88,112
88,120
43,5928
43,120
43,272
43,5928
43,120
43,552
43,5928
43,120
43,824
22,56
88,56
88,56
43,5928
43,120
43,272
22,480
43,5928
43,120
43,552
43,5928
43,120
43,824
22,312
88,248
43,5928
43,120
43,272
43,5928
43,120
43,552
22,296
22,288
88,360
43,5928
43,120
22,304
88,248
43,552
43,5928
43,120
22,296
22,312
116,1
116,24
116,19
116,7
63,112
25,112
25,272
63,472
63,208
63,760
63,176
25,176
63,9528
25,272
43,824
63,152
22,416
22,464
88,48
22,112
88,48
22,272
22,256
88,112
22,112
88,48
88,112
22,112
88,112
88,56
88,56
22,56
22,56
25,120
25,336
43,5928
63,112
25,552
43,272
63,152
43,120
25,6128
88,9952
88,144
88,144
43,5928
43,552
43,120
22,448
22,168
22,168
43,328
22,168
22,168
43,328
22,168
43,272
22,168
43,272
22,424
43,5928
22,440
22,424
22,432
63,272
43,552
43,120
22,1248
88,48
88,48
22,1232
88,112
88,48
88,48
22,112
88,112
88,112
22,1192
88,48
88,48
22,152
22,112
88,112
63,328
88,1224
22,48
88,112
88,80
22,112
88,120
63,328
88,56
88,224
22,168
88,56
22,56
63,272
63,272
88,1224
22,48
88,120
88,112
88,1224
88,80
22,112
22,48
88,112
88,80
22,112
88,56
22,152
88,224
22,56
88,56
22,56
88,56
88,224
88,56
22,56
63,328
63,272
63,272
63,272
43,5928
43,552
43,120
88,264
22,120
22,168
43,5928
43,552
43,120
43,5928
88,264
22,160
43,552
43,120
43,5928
43,552
43,120
88,160
22,120
22,168
43,5928
43,552
43,120
88,160
22,176
43,5928
43,552
43,120
88,160
22,136
88,120
22,168
43,5928
88,160
43,552
22,160
43,120
88,264
22,152
43,5928
43,552
43,120
88,160
22,1192
88,48
88,48
22,160
22,112
22,112
88,112
88,112
88,1224
22,48
88,112
88,80
22,112
88,264
22,152
43,5928
43,552
43,120
88,160
22,120
22,304
22,56
88,48
22,200
88,56
22,176
22,56
88,56
88,56
22,112
22,168
22,168
22,168
22,168
22,112
22,192
43,320
22,56
22,1048
88,56
88,56
22,176
22,56
22,56
22,1016
88,56
43,400
88,56
43,5928
22,56
22,56
88,56
88,56
22,184
43,552
43,120
43,400
22,80
43,152
22,1032
22,184
88,80
22,168
22,168
22,168
43,400
43,472
22,456
22,464
22,456
22,512
43,400
22,168
22,432
22,168
22,440
43,400
22,296
43,400
22,168
22,168
43,400
88,248
43,544
43,336
43,552
43,176
43,176
43,4688
43,120
43,552
22,416
22,192
22,208
88,448
88,240
22,112
88,120
22,80
88,80
22,80
22,144
88,80
22,144
22,80
88,552
88,80
22,144
22,80
88,480
88,80
22,120
22,80
88,2456
88,80
22,80
22,120
88,80
22,80
88,6296
88,56
88,224
22,56
88,56
22,56
22,56
22,56
22,1032
22,56
88,56
88,56
43,552
22,104
43,176
43,176
43,7568
22,160
22,104
43,120
22,112
63,120
22,120
25,4040
43,664
22,48
22,48
22,48
88,112
88,112
88,112
22,112
22,112
25,208
5,28
88,48
88,48
22,112
22,112
88,120
88,112
88,112
88,80
22,80
88,80
22,80
88,80
88,56
22,80
22,56
88,120
88,56
22,56
22,56
22,56
88,56
88,56
43,552
43,176
43,176
43,7568
5,28
43,120
43,264
88,48
88,48
22,112
88,120
88,112
22,80
22,80
22,80
22,80
22,80
22,56
88,120
88,56
22,56
22,56
88,56
88,56
5,28
88,48
88,48
22,112
22,112
88,120
88,112
88,112
88,80
22,80
43,552
43,7568
43,120
88,80
22,80
88,80
88,56
22,80
22,56
88,120
88,56
22,56
22,56
22,56
22,56
88,56
88,56
22,120
43,552
43,7568
43,120
88,408528
88,189264
88,189264
22,48
88,112
22,112
5,28
88,48
88,48
88,120
88,112
88,112
88,80
88,80
88,56
88,120
88,56
22,56
88,56
88,56
43,552
43,7568
43,120
22,120
88,128
22,144
88,144
22,416
43,552
43,7568
43,120
22,296
43,552
43,7568
43,120
22,440
22,304
22,448
22,296
22,424
22,424
22,352
22,440
22,360
22,432
22,448
22,416
22,408
22,416
22,424
22,432
22,440
22,424
22,432
22,416
22,432
22,424
22,416
22,416
22,488
22,416
22,112
43,552
43,7568
43,120
88,112
22,112
100,1
100,24
100,19
100,7
63,112
25,112
25,272
88,200
88,296
88,256
88,144
22,144
25,272
43,552
43,7568
63,152
63,376
63,568
63,176
25,176
63,9528
43,120
25,272
43,552
63,152
43,7568
25,120
43,120
25,336
88,328
88,328
22,448
22,440
22,448
22,408
22,432
22,408
22,408
22,424
22,416
22,448
22,424
22,440
22,432
22,432
22,440
22,432
22,112
88,120
22,464
22,432
22,432
22,488
22,440
22,456
22,416
22,448
22,448
22,416
22,352
22,456
25,552
43,552
22,432
22,376
22,464
63,112
22,384
43,7568
22,328
22,288
63,152
43,120
14,272
24,128
14,272
24,128
14,272
24,128
24,112
24,112
124,1
124,24
124,19
124,7
22,192
22,232
22,416
63,112
25,112
22,304
22,424
88,200
22,432
88,392
88,144
22,424
22,424
88,328
22,440
88,328
22,464
22,1408
88,48
88,48
22,216
22,112
88,328
22,112
88,112
22,632
88,112
22,424
22,448
22,456
22,488
22,432
22,424
22,432
76,1408
14,48
14,48
22,456
76,112
88,160
14,256
76,112
76,48
22,472
14,256
76,48
22,424
14,112
22,424
14,112
14,112
14,760
14,112
76,112
76,112
14,272
24,128
24,112
22,176
88,168
88,120
22,448
22,464
22,288
22,360
22,352
22,472
25,272
43,552
22,192
43,7568
22,328
22,432
22,472
22,456
22,424
22,464
22,488
22,424
22,464
22,424
22,472
123,1
123,24
22,448
22,464
123,19
123,7
22,488
22,448
22,448
22,480
22,424
22,456
22,472
22,432
22,480
22,432
22,432
22,464
22,472
22,456
22,480
22,288
22,456
22,472
22,456
22,488
22,472
22,472
22,480
22,432
22,480
22,480
22,440
22,432
22,456
22,472
22,296
22,456
22,480
22,464
22,472
22,456
22,456
22,416
22,456
22,552
22,408
22,432
22,416
22,440
43,120
22,424
22,440
22,416
22,424
22,416
22,424
22,440
22,416
22,480
22,456
22,432
22,424
22,432
22,416
22,440
22,424
25,272
43,552
22,448
43,7568
22,408
88,112
88,144
88,216
22,456
22,480
22,416
22,440
22,464
22,424
22,440
22,416
22,440
22,424
22,440
22,432
22,416
22,424
22,312
43,120
76,768
88,328
14,104
14,104
25,272
43,552
43,7568
26,41
43,120
25,272
43,552
43,7568
26,410
14,656
43,120
88,248
22,456
22,288
88,328
22,296
76,160
5,28
63,152
63,152
14,1800
14,112
76,48
14,128
14,224
63,768
14,56
14,56
76,56
76,56
14,56
14,56
76,56
14,56
76,56
76,56
88,304
14,80
14,80
88,1496
14,56
76,56
88,176
88,1800
22,432
63,176
25,272
43,552
25,176
63,9528
43,7568
76,56
25,120
43,120
25,336
88,200
88,336
88,144
22,48
88,112
22,448
88,56
47,56
22,408
88,224
76,56
22,432
76,56
76,56
88,56
88,56
22,56
22,56
22,448
63,152
22,416
22,432
22,440
22,416
22,424
22,456
22,464
22,456
22,456
22,408
22,432
22,416
22,432
22,304
22,416
22,432
22,416
22,424
22,432
22,416
22,432
22,416
22,432
22,416
22,424
22,416
22,432
22,416
22,416
22,456
22,480
22,456
22,232
88,224
88,120
22,256
22,248
88,248
88,120
22,416
88,240
88,120
22,232
88,240
88,120
22,424
22,424
22,192
22,208
25,552
22,440
43,552
22,888
88,1472
22,424
43,7568
22,440
22,424
22,432
22,464
22,192
22,320
22,424
22,432
88,3624
22,192
22,208
88,528
22,432
22,416
22,448
22,112
22,112
63,152
43,120
88,120
22,776
88,48
22,112
88,112
22,208
22,1088
22,112
22,144
22,440
22,432
22,408
22,232
22,400
88,112
88,144
25,272
43,552
63,112
88,104
22,440
22,456
22,456
22,448
22,440
22,448
22,448
63,152
22,448
43,376
22,168
22,168
22,168
22,168
22,192
22,208
22,112
47,56
22,56
22,56
22,112
22,144
43,1888
22,168
22,112
22,144
22,144
22,144
22,144
22,144
43,400
22,168
22,192
22,208
22,112
22,488
43,400
88,112
43,552
88,2536
88,128
88,3856
88,752
22,144
43,648
22,144
43,400
22,416
22,112
43,400
22,144
22,144
43,7568
43,120
43,256
88,112
88,2536
22,144
43,272
43,176
43,176
43,10512
43,120
43,696
88,112
88,2552
88,144
22,568
22,144
88,112
88,4016
88,488
88,2552
22,120
88,2720
22,120
88,208
22,144
22,120
22,112
25,4656
88,128
22,144
88,1840
22,320
88,12216
88,2720
22,120
88,144
22,120
22,120
88,112
22,192
22,568
88,3904
22,144
88,22736
88,12216
88,4096
88,208
22,120
88,4168
22,144
22,448
22,112
22,120
88,2976
22,120
88,22736
22,120
88,59416
22,120
43,824
43,10512
43,120
22,120
22,120
43,552
43,10512
43,120
88,112
22,192
88,20200
22,328
88,128
43,552
22,144
43,10512
43,120
88,101160
88,59416
88,144
88,216
22,408
22,112
88,112
22,120
88,22152
22,464
22,112
88,112
22,120
88,128
22,144
88,144
43,552
43,10512
43,120
22,608
22,560
22,560
22,560
22,560
22,608
22,608
22,560
22,608
22,568
22,608
22,608
22,568
22,568
22,568
22,440
22,192
22,312
22,432
88,112
88,144
22,424
22,432
22,432
22,432
22,432
22,440
22,424
22,424
22,432
22,440
22,424
22,440
22,296
22,416
22,440
22,424
22,416
22,424
22,424
22,424
22,440
22,424
22,472
22,296
22,432
22,424
43,552
43,10512
43,120
22,448
22,112
22,424
22,1096
22,432
22,616
22,192
88,112
22,208
22,416
22,424
22,408
88,3792
22,432
22,768
22,448
22,480
22,456
22,424
22,464
22,488
22,496
22,496
22,464
22,456
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
22,464
22,192
22,328
88,712
43,552
43,10512
43,120
43,552
43,10512
43,120
22,504
22,440
43,552
43,10512
43,120
22,464
22,192
22,392
43,552
43,10512
43,120
43,272
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
22,192
22,296
88,824
43,10512
43,120
43,552
43,10512
43,120
43,552
22,424
22,464
22,456
22,424
22,464
22,488
22,496
22,480
43,10512
43,120
43,552
22,512
22,472
22,512
22,464
22,512
22,464
22,512
22,464
22,432
22,432
22,432
22,432
22,432
22,432
22,432
22,424
22,440
22,1232
22,440
43,10512
22,440
22,456
22,448
43,120
43,552
22,1312
88,48
88,48
22,112
22,112
88,112
88,112
22,1328
88,48
76,1312
88,48
22,112
14,48
22,112
14,48
88,112
22,1312
88,112
14,256
88,48
88,48
14,256
76,1328
22,112
76,112
76,48
76,1312
88,112
22,1320
88,112
88,48
88,48
22,112
22,112
76,48
76,48
22,1312
76,1320
14,112
14,112
88,112
14,112
88,112
88,48
88,48
22,112
14,48
14,48
22,112
88,112
14,256
76,112
76,112
88,112
76,1312
76,48
14,848
14,112
14,848
14,112
14,48
14,48
14,256
76,112
76,112
22,152
76,48
14,256
76,856
76,48
14,112
14,112
14,48
14,48
76,112
14,256
76,48
14,256
76,48
14,112
14,848
76,112
14,112
14,112
14,112
88,120
14,848
76,112
14,112
76,112
22,168
14,112
14,112
14,848
14,112
76,856
76,112
76,112
76,856
88,120
14,632
14,632
76,160
5,28
14,1776
76,48
88,1776
5,28
22,48
88,112
22,432
47,112
22,448
22,432
14,1776
22,448
22,432
76,48
22,448
14,112
88,112
14,112
47,112
88,1776
14,56
88,112
22,464
47,112
14,56
14,632
14,632
22,448
22,464
22,432
22,448
43,10512
22,432
22,456
24,80
22,424
24,80
22,448
14,224
22,432
14,56
22,448
43,120
14,56
22,432
22,448
76,56
22,440
76,56
24,56
22,456
14,56
43,552
22,424
14,56
47,56
22,448
22,440
22,456
76,56
22,448
14,80
22,48
14,80
22,488
14,224
14,56
88,80
22,496
14,56
88,80
88,112
22,504
14,56
22,504
14,56
14,56
22,488
88,56
22,496
5,28
22,448
76,56
76,160
22,464
22,472
22,472
14,1776
76,48
5,28
88,224
76,56
76,56
88,56
88,56
22,56
22,56
76,56
88,224
14,1776
76,56
88,56
88,56
22,56
14,112
76,48
22,56
14,112
76,112
76,112
14,632
14,80
14,80
14,224
14,56
14,56
14,56
14,56
14,56
14,80
14,80
14,224
14,56
14,56
76,56
76,56
14,56
76,56
14,56
14,56
76,56
76,56
76,56
76,56
76,56
88,1776
88,1776
76,160
5,28
43,10512
76,56
43,120
76,56
88,224
22,48
76,56
88,56
88,56
47,56
76,48
88,56
14,112
76,112
22,56
43,552
14,80
14,80
14,56
22,48
88,224
14,56
76,56
76,56
14,56
76,56
88,56
14,56
47,56
76,56
76,56
88,56
76,56
88,56
22,56
76,56
22,56
88,1776
76,56
22,48
88,56
47,56
88,224
76,56
76,56
88,56
88,56
22,56
22,56
22,488
22,504
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
22,512
22,440
43,120
22,512
43,552
22,480
22,448
22,512
22,440
22,512
22,472
22,512
22,440
22,504
22,472
22,512
22,440
22,504
22,472
22,448
22,448
22,512
22,472
22,512
22,464
22,512
22,464
22,512
22,464
22,432
22,432
22,432
22,432
22,432
43,10512
22,432
22,432
43,120
43,552
22,440
22,440
22,456
22,448
22,472
22,472
22,464
22,416
22,112
22,168
43,10512
43,120
43,552
88,160
22,176
88,160
43,10512
43,120
43,552
88,160
22,176
43,10512
43,120
43,552
88,160
22,144
88,120
22,168
88,160
22,152
43,10512
43,120
43,552
88,160
22,1184
88,48
22,152
88,48
22,112
22,112
88,112
88,112
88,1224
22,48
88,112
88,80
22,112
43,10512
43,120
88,160
22,168
43,552
88,160
22,176
43,10512
43,120
43,552
88,160
22,152
43,10512
88,160
43,120
43,552
88,160
22,144
43,10512
43,120
43,552
22,168
43,272
22,168
43,272
22,168
43,272
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
43,10512
43,120
43,552
88,272
22,120
22,144
88,272
22,144
88,272
22,168
43,10512
43,120
43,552
88,160
22,176
43,10512
43,120
43,552
88,160
22,160
88,160
22,176
43,10512
43,120
43,552
88,160
22,168
43,10512
43,120
43,552
88,160
22,152
88,160
22,152
43,10512
43,120
43,552
43,10512
43,120
88,160
22,256
43,824
47,56
22,56
22,1184
22,56
22,272
22,56
22,1216
22,56
22,256
47,56
22,56
22,1184
22,264
47,56
22,56
22,1200
22,56
22,256
47,56
22,56
22,1184
22,56
22,840
22,192
22,392
22,392
22,392
22,392
88,128
22,448
88,128
88,128
88,128
22,448
22,400
22,232
22,232
88,224
88,120
22,240
22,432
88,224
88,120
88,232
88,120
22,472
22,168
22,168
43,2272
22,168
22,168
22,168
43,984
