# https://www.youtube.com/watch?v=W0E-KVua-pY&list=PLINFE8v4DOhtQ0m2hzsUXjGJEbRaA2CWH&index=2 79
13,1
45,6
45,24
45,19
45,7
55,1
55,24
55,19
55,7
64,56
65,56
83,1
83,24
83,19
83,7
83,1
83,24
83,19
83,7
14,56
65,40
14,48
14,48
65,160
65,160
14,48
14,112
14,112
14,48
65,256
14,344
65,336
14,112
65,320
14,112
65,256
65,112
65,112
14,48
14,48
14,48
65,112
14,48
65,48
14,112
14,112
65,112
14,408
65,112
14,56
65,112
65,264
65,56
14,112
14,48
65,296
14,56
65,136
65,256
14,48
65,176
65,1648
65,256
14,48
14,48
65,2384
14,48
14,48
65,112
14,48
65,112
65,56
65,56
14,48
14,48
65,48
14,48
65,48
14,48
14,48
14,48
14,48
65,56
14,112
65,112
14,112
14,112
65,112
65,112
14,112
65,112
14,112
65,112
14,112
65,112
14,112
65,112
14,112
65,56
14,112
65,256
14,112
65,488
14,112
65,256
14,112
65,256
14,112
65,112
14,48
65,112
65,112
65,112
14,56
65,112
14,48
65,112
14,48
65,56
14,48
14,48
14,112
14,112
65,56
14,112
65,112
65,112
14,112
65,112
65,112
65,112
65,256
65,112
65,256
14,112
65,112
14,112
14,48
14,112
14,48
14,112
65,112
65,112
14,112
14,112
14,320
65,48
14,56
65,56
14,256
14,56
65,48
65,56
14,112
65,112
14,112
14,112
14,112
65,112
65,56
14,144
14,56
14,56
94,56
65,632
14,48
14,48
65,112
65,112
14,112
14,112
65,112
65,56
65,288
14,280
65,56
14,56
14,56
14,56
65,56
65,1232
14,48
65,608
14,48
14,48
65,112
14,48
65,112
65,112
65,112
14,48
14,112
14,112
14,112
14,112
65,112
65,56
14,112
27,56
64,40
27,48
27,48
64,160
27,48
27,112
27,48
27,344
27,112
27,112
27,48
27,48
64,112
64,48
27,112
64,112
64,112
27,112
64,192
64,456
27,48
64,112
27,48
27,48
64,264
64,56
27,48
27,48
27,112
27,48
64,56
64,48
64,48
27,56
64,56
27,112
64,128
27,112
64,112
64,128
27,112
64,112
64,112
64,112
27,112
27,112
27,112
64,112
27,112
64,112
27,112
27,112
64,56
64,112
64,112
27,320
27,56
64,48
27,256
27,56
64,56
64,48
64,56
27,112
64,112
65,112
64,112
64,56
27,320
27,112
64,48
27,112
27,112
64,112
64,56
64,112
27,26976
27,56
94,40
22,48
94,160
94,256
94,256
94,320
94,336
22,48
94,320
22,48
22,48
94,112
22,48
94,200
22,48
94,192
94,264
94,224
94,256
94,112
94,176
94,120
94,184
94,216
94,176
94,184
